Localisation,COEFF_F212,PROFIL,Nom,Missions_en_cours,Competences,Date_Demarrage,Date_de_fin,Tx_occup,Stream_BT
Tours,100,Confirmé,John Ramirez,La Poste,Direction de projet,2025-09-28,2026-04-09,0.2,DSIA
Tours,100,Confirmé,John Ramirez,Dalkia,Direction de projet,2026-02-26,2027-01-17,0.8,DSIA
Tours,100,Confirmé,John Ramirez,Club Med,Direction de projet,2026-11-13,2027-08-06,0.2,DSIA
Paris,105,Expert,Nicole Little,Fraikin,Datastage,2023-09-13,2023-10-13,0.2,Cloud Azure
Paris,105,Expert,Nicole Little,Engie,Datastage,2023-08-22,2024-04-15,0.8,Cloud Azure
Paris,105,Expert,Nicole Little,LVMH,Datastage,2024-02-21,2024-07-10,0.2,Cloud Azure
Paris,105,Expert,Nicole Little,Club Med,Datastage,2024-05-17,2025-01-20,0.8,Cloud Azure
Mtp,115,Junior,Kaitlyn Lopez,COVEA,"Power BI, Azure, BO, Qlik",2024-02-24,2024-05-31,0.8,ODI
Mtp,115,Junior,Kaitlyn Lopez,Engie,"Power BI, Azure, BO, Qlik",2024-05-15,2024-10-22,0.2,ODI
Mtp,115,Junior,Kaitlyn Lopez,Bouygues,"Power BI, Azure, BO, Qlik",2024-09-17,2025-07-13,0.8,ODI
Mtp,115,Junior,Kaitlyn Lopez,BPCE,"Power BI, Azure, BO, Qlik",2025-06-25,2025-11-15,0.2,ODI
Paris,100,Sénior,Miranda Wright,Club Med,DevOps,2023-10-09,2024-01-15,0.8,DSIA
Paris,100,Sénior,Miranda Wright,congés,DevOps,2024-01-16,2024-01-30,1.0,DSIA
Paris,100,Sénior,Miranda Wright,Bouygues,DevOps,2024-01-31,2024-06-08,0.1,DSIA
Paris,100,Sénior,Miranda Wright,Fraikin,DevOps,2024-04-22,2024-12-01,0.9,DSIA
Paris,100,Sénior,Miranda Wright,Enedis,DevOps,2024-11-08,2025-03-13,0.1,DSIA
Paris,115,Expert,Ryan Lam,Bouygues,SAS,2024-02-16,2024-12-22,0.5,Data Integration
Paris,115,Expert,Ryan Lam,Orange,SAS,2024-10-29,2024-11-25,0.5,Data Integration
Paris,115,Expert,Ryan Lam,congés,SAS,2024-11-26,2024-12-10,1.0,Data Integration
Paris,115,Expert,Ryan Lam,DISPO ICE,SAS,2024-12-11,2024-12-30,0.6,Data Integration
Paris,115,Expert,Ryan Lam,Fraikin,SAS,2024-10-11,2025-04-13,0.4,Data Integration
Paris,115,Expert,Ryan Lam,Engie,SAS,2025-02-12,2025-12-19,0.6,Data Integration
Paris,115,Expert,Ryan Lam,La Poste,SAS,2025-10-10,2026-10-06,0.4,Data Integration
Mtp,115,Confirmé,Anna Mejia,Engie,SSIS,2024-04-10,2025-01-11,0.2,MSBI
Mtp,115,Confirmé,Anna Mejia,La Poste,SSIS,2024-11-14,2024-12-03,0.8,MSBI
Mtp,115,Confirmé,Anna Mejia,BPCE,SSIS,2024-09-12,2025-01-21,0.2,MSBI
Mtp,115,Confirmé,Anna Mejia,Orange,SSIS,2024-11-03,2025-03-03,0.8,MSBI
Mtp,115,Confirmé,Anna Mejia,Enedis,SSIS,2025-01-20,2025-10-22,0.2,MSBI
Paris,170,Confirmé,Holly Griffin,COVEA,Azure,2024-02-17,2024-10-22,0.8,DataViz
Paris,170,Confirmé,Holly Griffin,Bouygues,Azure,2024-08-10,2024-10-13,0.2,DataViz
Paris,170,Confirmé,Holly Griffin,BPCE,Azure,2024-08-08,2025-05-16,0.8,DataViz
Paris,170,Confirmé,Holly Griffin,congés,Azure,2025-05-17,2025-05-31,1.0,DataViz
Paris,170,Confirmé,Holly Griffin,La Poste,Azure,2025-06-01,2026-04-30,0.5,DataViz
Paris,170,Confirmé,Holly Griffin,Fraikin,Azure,2026-03-19,2026-05-09,0.5,DataViz
Paris,170,Confirmé,Holly Griffin,Orange,Azure,2026-04-17,2026-12-29,0.5,DataViz
Paris,170,Confirmé,Holly Griffin,Club Med,Azure,2026-10-19,2027-06-17,0.5,DataViz
Tours,150,Junior,Deborah Mills,Dalkia,DevOps,2024-08-09,2024-12-17,0.2,DSIA
Tours,150,Junior,Deborah Mills,LVMH,DevOps,2024-10-08,2025-04-14,0.8,DSIA
Tours,150,Junior,Deborah Mills,DISPO ICE,DevOps,2025-03-13,2025-05-23,0.2,DSIA
Tours,150,Junior,Deborah Mills,Club Med,DevOps,2025-05-05,2026-02-25,0.8,DSIA
Tours,150,Junior,Deborah Mills,La Poste,DevOps,2026-01-13,2026-12-24,0.2,DSIA
Paris,105,Sénior,Jamie Johnson,LVMH,MsBI/BO,2023-11-26,2024-08-24,0.5,TALEND
Paris,105,Sénior,Jamie Johnson,Orange,MsBI/BO,2024-06-07,2024-09-24,0.5,TALEND
Paris,105,Sénior,Jamie Johnson,BPCE,MsBI/BO,2024-08-18,2024-12-02,0.5,TALEND
Paris,105,Sénior,Jamie Johnson,Club Med,MsBI/BO,2024-09-26,2025-05-10,0.5,TALEND
Paris,105,Sénior,Jamie Johnson,congés,MsBI/BO,2025-05-11,2025-05-25,1.0,TALEND
Paris,105,Sénior,Jamie Johnson,COVEA,MsBI/BO,2025-05-26,2025-09-09,1.0,TALEND
Paris,105,Sénior,Jamie Johnson,La Poste,MsBI/BO,2025-08-20,2025-12-05,0.0,TALEND
Tours,150,Sénior,Melissa Ryan,Bouygues,Direction de projet,2023-10-03,2024-09-09,0.8,Cloud Azure
Tours,150,Sénior,Melissa Ryan,congés,Direction de projet,2024-09-10,2024-09-24,1.0,Cloud Azure
Tours,150,Sénior,Melissa Ryan,COVEA,Direction de projet,2024-09-25,2025-07-11,0.7,Cloud Azure
Tours,150,Sénior,Melissa Ryan,Société Générale,Direction de projet,2025-05-14,2025-10-20,0.3,Cloud Azure
Tours,150,Sénior,Melissa Ryan,Engie,Direction de projet,2025-07-30,2026-05-16,0.7,Cloud Azure
Tours,150,Sénior,Melissa Ryan,La Poste,Direction de projet,2026-03-08,2026-09-17,0.3,Cloud Azure
Tours,150,Sénior,Melissa Ryan,Fraikin,Direction de projet,2026-08-31,2027-01-29,0.7,Cloud Azure
Tours,150,Sénior,Melissa Ryan,DISPO ICE,Direction de projet,2026-11-29,2027-05-06,0.3,Cloud Azure
Paris,170,Sénior,Catherine King,Fraikin,DevOps,2024-01-08,2024-08-05,0.2,Cloud Azure
Paris,170,Sénior,Catherine King,COVEA,DevOps,2024-06-10,2025-05-01,0.8,Cloud Azure
Paris,170,Sénior,Catherine King,Engie,DevOps,2025-03-27,2025-07-09,0.2,Cloud Azure
Paris,170,Sénior,Catherine King,Club Med,DevOps,2025-04-30,2025-06-22,0.8,Cloud Azure
Paris,170,Sénior,Catherine King,LVMH,DevOps,2025-04-14,2026-01-05,0.2,Cloud Azure
Tours,115,Junior,Jeffrey Gallagher,congés,SAS,2024-01-10,2024-01-24,1.0,Data Management
Tours,115,Junior,Jeffrey Gallagher,Bouygues,SAS,2024-01-25,2024-05-28,0.7,Data Management
Tours,115,Junior,Jeffrey Gallagher,Fraikin,SAS,2024-04-21,2024-10-12,0.3,Data Management
Tours,115,Junior,Jeffrey Gallagher,Club Med,SAS,2024-09-11,2025-03-03,0.7,Data Management
Tours,115,Junior,Jeffrey Gallagher,Dalkia,SAS,2024-12-29,2025-08-22,0.3,Data Management
Tours,115,Junior,Jeffrey Gallagher,COVEA,SAS,2025-07-24,2025-08-29,0.7,Data Management
Tours,115,Junior,Jeffrey Gallagher,La Poste,SAS,2025-07-27,2026-01-31,0.3,Data Management
Tours,115,Junior,Jeffrey Gallagher,Société Générale,SAS,2025-11-14,2026-03-11,0.7,Data Management
Mtp,100,Sénior,Robert Solis,BPCE,"Informatica stambia, talend, datastage",2024-05-06,2024-11-23,0.5,ODI
Mtp,100,Sénior,Robert Solis,DISPO ICE,"Informatica stambia, talend, datastage",2024-10-26,2025-08-30,0.5,ODI
Mtp,100,Sénior,Robert Solis,Société Générale,"Informatica stambia, talend, datastage",2025-07-31,2025-12-07,0.5,ODI
Mtp,100,Sénior,Robert Solis,congés,"Informatica stambia, talend, datastage",2025-12-08,2025-12-22,1.0,ODI
Tours,170,Sénior,Donald Martin,COVEA,"Informatica stambia, talend, datastage",2024-04-06,2025-01-24,0.5,DSIA
Tours,170,Sénior,Donald Martin,congés,"Informatica stambia, talend, datastage",2025-01-25,2025-02-08,1.0,DSIA
Tours,170,Sénior,Donald Martin,Orange,"Informatica stambia, talend, datastage",2025-02-09,2025-05-16,0.7,DSIA
Tours,170,Sénior,Donald Martin,DISPO ICE,"Informatica stambia, talend, datastage",2025-03-14,2025-12-13,0.3,DSIA
Tours,170,Sénior,Donald Martin,Bouygues,"Informatica stambia, talend, datastage",2025-10-14,2026-08-15,0.7,DSIA
Tours,170,Sénior,Donald Martin,Dalkia,"Informatica stambia, talend, datastage",2026-06-08,2027-05-20,0.3,DSIA
Tours,170,Sénior,Donald Martin,La Poste,"Informatica stambia, talend, datastage",2027-02-25,2027-08-04,0.7,DSIA
Tours,170,Sénior,Donald Martin,Engie,"Informatica stambia, talend, datastage",2027-06-15,2027-06-15,0.3,DSIA
Mtp,115,Confirmé,William Cannon,Enedis,Azure,2024-03-17,2024-09-21,0.2,MSBI
Mtp,115,Confirmé,William Cannon,COVEA,Azure,2024-07-10,2025-02-22,0.8,MSBI
Mtp,115,Confirmé,William Cannon,La Poste,Azure,2025-01-20,2025-07-07,0.2,MSBI
Mtp,115,Confirmé,William Cannon,Société Générale,Azure,2025-06-11,2026-03-28,0.8,MSBI
Mtp,115,Confirmé,William Cannon,congés,Azure,2026-03-29,2026-04-12,1.0,MSBI
Mtp,115,Confirmé,William Cannon,BPCE,Azure,2026-04-13,2026-04-19,0.7,MSBI
Tours,115,Sénior,Meagan Kirk,Club Med,Datastage,2024-05-19,2024-06-09,0.2,Data Integration
Tours,115,Sénior,Meagan Kirk,Dalkia,Datastage,2024-03-22,2025-01-07,0.8,Data Integration
Tours,115,Sénior,Meagan Kirk,Enedis,Datastage,2024-11-25,2025-02-04,0.2,Data Integration
Tours,115,Sénior,Meagan Kirk,Orange,Datastage,2025-01-09,2025-09-08,0.8,Data Integration
Tours,115,Sénior,Meagan Kirk,LVMH,Datastage,2025-06-22,2025-12-07,0.2,Data Integration
Tours,115,Sénior,Meagan Kirk,DISPO ICE,Datastage,2025-09-27,2025-12-02,0.8,Data Integration
Tours,115,Junior,Wendy Shaw,Société Générale,SAS,2024-01-21,2024-06-19,0.8,MSBI
Tours,115,Junior,Wendy Shaw,BPCE,SAS,2024-05-29,2024-09-28,0.2,MSBI
Tours,115,Junior,Wendy Shaw,Dalkia,SAS,2024-07-17,2024-11-19,0.8,MSBI
Tours,115,Junior,Wendy Shaw,Club Med,SAS,2024-09-27,2025-05-24,0.2,MSBI
Tours,100,Sénior,Nicholas Boyd,Dalkia,"Talend, Talend BD",2024-04-24,2024-06-18,0.2,Data Management
Tours,100,Sénior,Nicholas Boyd,LVMH,"Talend, Talend BD",2024-05-11,2024-06-24,0.8,Data Management
Tours,100,Sénior,Nicholas Boyd,Club Med,"Talend, Talend BD",2024-05-22,2025-05-11,0.2,Data Management
Tours,100,Sénior,Nicholas Boyd,Orange,"Talend, Talend BD",2025-04-10,2025-11-17,0.8,Data Management
Tours,100,Sénior,Nicholas Boyd,La Poste,"Talend, Talend BD",2025-09-10,2026-08-18,0.2,Data Management
Tours,100,Sénior,Nicholas Boyd,BPCE,"Talend, Talend BD",2026-06-21,2026-12-20,0.8,Data Management
Tours,100,Sénior,Nicholas Boyd,congés,"Talend, Talend BD",2026-12-21,2027-01-04,1.0,Data Management
Tours,115,Junior,Charles Wilson,Société Générale,Direction de projet,2023-11-17,2024-08-13,0.8,ODI
Tours,115,Junior,Charles Wilson,Engie,Direction de projet,2024-07-23,2025-07-07,0.2,ODI
Tours,115,Junior,Charles Wilson,Bouygues,Direction de projet,2025-04-23,2025-08-24,0.8,ODI
Tours,100,Junior,Dorothy Reynolds,congés,"Talend, Talend BD",2023-10-19,2023-11-02,1.0,TALEND
Tours,100,Junior,Dorothy Reynolds,Engie,"Talend, Talend BD",2023-11-03,2024-04-23,0.7,TALEND
Tours,100,Junior,Dorothy Reynolds,La Poste,"Talend, Talend BD",2024-03-25,2024-09-24,0.3,TALEND
Tours,100,Junior,Dorothy Reynolds,Société Générale,"Talend, Talend BD",2024-08-23,2025-06-25,0.7,TALEND
Tours,100,Junior,Dorothy Reynolds,LVMH,"Talend, Talend BD",2025-05-02,2026-03-18,0.3,TALEND
Tours,100,Junior,Dorothy Reynolds,Enedis,"Talend, Talend BD",2026-01-30,2026-06-12,0.7,TALEND
Tours,100,Junior,Dorothy Reynolds,Orange,"Talend, Talend BD",2026-03-26,2027-02-09,0.3,TALEND
Tours,115,Sénior,Valerie Perez,LVMH,DevOps,2024-01-26,2024-07-10,0.2,Data Management
Tours,115,Sénior,Valerie Perez,Orange,DevOps,2024-05-20,2024-09-14,0.8,Data Management
Tours,115,Sénior,Valerie Perez,Dalkia,DevOps,2024-06-28,2024-09-08,0.2,Data Management
Tours,115,Sénior,Valerie Perez,congés,DevOps,2024-09-09,2024-09-23,1.0,Data Management
Tours,115,Sénior,Valerie Perez,Bouygues,DevOps,2024-09-24,2025-07-11,1.0,Data Management
Tours,115,Sénior,Valerie Perez,La Poste,DevOps,2025-05-08,2025-09-05,0.0,Data Management
Tours,115,Sénior,Valerie Perez,COVEA,DevOps,2025-07-20,2025-11-19,1.0,Data Management
Mtp,150,Confirmé,Sandra Brown,COVEA,MsBI/BO,2023-11-29,2023-12-21,0.8,DSIA
Mtp,150,Confirmé,Sandra Brown,Engie,MsBI/BO,2023-10-06,2024-02-01,0.2,DSIA
Mtp,150,Confirmé,Sandra Brown,LVMH,MsBI/BO,2023-12-26,2024-04-19,0.8,DSIA
Mtp,150,Confirmé,Sandra Brown,DISPO ICE,MsBI/BO,2024-03-23,2025-03-05,0.2,DSIA
Mtp,150,Confirmé,Sandra Brown,Fraikin,MsBI/BO,2025-02-17,2025-03-15,0.8,DSIA
Tours,115,Sénior,Patrick Owens,Engie,Azure,2024-01-23,2024-03-01,0.5,MSBI
Tours,115,Sénior,Patrick Owens,Fraikin,Azure,2024-02-11,2024-02-20,0.5,MSBI
Tours,115,Sénior,Patrick Owens,Enedis,Azure,2023-11-30,2023-12-04,0.5,MSBI
Tours,115,Sénior,Patrick Owens,Dalkia,Azure,2023-11-13,2024-07-24,0.5,MSBI
Tours,115,Sénior,Patrick Owens,DISPO ICE,Azure,2024-06-06,2024-10-14,0.5,MSBI
Tours,115,Sénior,Patrick Owens,LVMH,Azure,2024-09-16,2024-12-05,0.5,MSBI
Tours,105,Sénior,James Jackson,BPCE,"Power BI, Azure, BO, Qlik",2024-06-03,2024-06-13,0.2,Data Integration
Tours,105,Sénior,James Jackson,Club Med,"Power BI, Azure, BO, Qlik",2024-04-28,2024-07-22,0.8,Data Integration
Tours,105,Sénior,James Jackson,Société Générale,"Power BI, Azure, BO, Qlik",2024-05-03,2024-05-18,0.2,Data Integration
Tours,105,Sénior,James Jackson,La Poste,"Power BI, Azure, BO, Qlik",2024-04-18,2025-02-15,0.8,Data Integration
Tours,105,Sénior,James Jackson,Orange,"Power BI, Azure, BO, Qlik",2024-12-05,2025-06-24,0.2,Data Integration
Tours,105,Sénior,James Jackson,DISPO ICE,"Power BI, Azure, BO, Qlik",2025-06-05,2026-01-10,0.8,Data Integration
Tours,105,Sénior,James Jackson,Engie,"Power BI, Azure, BO, Qlik",2025-12-15,2026-07-04,0.2,Data Integration
Tours,105,Sénior,James Jackson,Bouygues,"Power BI, Azure, BO, Qlik",2026-04-18,2026-07-17,0.8,Data Integration
Mtp,100,Confirmé,Bob Cross,Fraikin,"Informatica stambia, talend, datastage",2023-09-09,2024-03-20,0.8,MSBI
Mtp,100,Confirmé,Bob Cross,DISPO ICE,"Informatica stambia, talend, datastage",2024-01-15,2025-01-02,0.2,MSBI
Mtp,100,Confirmé,Bob Cross,Engie,"Informatica stambia, talend, datastage",2024-11-02,2025-07-22,0.8,MSBI
Mtp,115,Expert,Veronica Austin,BPCE,SSIS,2023-11-13,2024-04-05,0.5,Data Integration
Mtp,115,Expert,Veronica Austin,DISPO ICE,SSIS,2024-02-22,2025-02-18,0.5,Data Integration
Mtp,115,Expert,Veronica Austin,Société Générale,SSIS,2024-12-18,2025-12-02,0.5,Data Integration
Mtp,115,Expert,Veronica Austin,Orange,SSIS,2025-09-21,2026-05-06,0.5,Data Integration
Mtp,115,Expert,Veronica Austin,Bouygues,SSIS,2026-03-08,2026-03-09,0.5,Data Integration
Mtp,115,Expert,Veronica Austin,Fraikin,SSIS,2026-01-23,2026-06-01,0.5,Data Integration
Mtp,115,Expert,Veronica Austin,Dalkia,SSIS,2026-04-17,2026-07-30,0.5,Data Integration
Mtp,115,Expert,Veronica Austin,congés,SSIS,2026-07-31,2026-08-14,1.0,Data Integration
Mtp,115,Confirmé,Brian Fox,Fraikin,Data Ing + Data S.,2024-01-16,2024-05-14,0.8,DataViz
Mtp,115,Confirmé,Brian Fox,Orange,Data Ing + Data S.,2024-04-18,2024-08-14,0.2,DataViz
Mtp,115,Confirmé,Brian Fox,La Poste,Data Ing + Data S.,2024-06-08,2024-06-09,0.8,DataViz
Mtp,115,Confirmé,Brian Fox,Société Générale,Data Ing + Data S.,2024-04-05,2025-03-04,0.2,DataViz
Mtp,115,Confirmé,Brian Fox,BPCE,Data Ing + Data S.,2025-01-30,2025-08-19,0.8,DataViz
Mtp,115,Confirmé,Brian Fox,congés,Data Ing + Data S.,2025-08-20,2025-09-03,1.0,DataViz
Tours,150,Junior,Mark Warren,Société Générale,Datastage,2024-05-07,2024-05-27,0.2,DSIA
Tours,150,Junior,Mark Warren,Bouygues,Datastage,2024-03-17,2024-07-27,0.8,DSIA
Tours,150,Junior,Mark Warren,COVEA,Datastage,2024-05-06,2025-03-31,0.2,DSIA
Tours,150,Junior,Mark Warren,Dalkia,Datastage,2025-03-13,2025-05-05,0.8,DSIA
Tours,150,Junior,Mark Warren,DISPO ICE,Datastage,2025-02-11,2025-02-25,0.2,DSIA
Mtp,100,Expert,Christine Lewis,Fraikin,DevOps,2024-07-14,2025-05-27,0.8,DataViz
Mtp,100,Expert,Christine Lewis,BPCE,DevOps,2025-03-09,2025-07-02,0.2,DataViz
Mtp,100,Expert,Christine Lewis,Bouygues,DevOps,2025-04-21,2026-03-13,0.8,DataViz
Mtp,100,Expert,Christine Lewis,Engie,DevOps,2025-12-25,2026-10-27,0.2,DataViz
Mtp,100,Expert,Christine Lewis,La Poste,DevOps,2026-09-07,2026-10-15,0.8,DataViz
Mtp,100,Expert,Christine Lewis,Club Med,DevOps,2026-07-26,2027-06-15,0.2,DataViz
Mtp,100,Expert,Christine Lewis,Orange,DevOps,2027-05-05,2027-10-05,0.8,DataViz
Paris,115,Sénior,Kimberly Martin,Enedis,Cybersecurity,2023-09-24,2024-08-04,0.5,MSBI
Paris,115,Sénior,Kimberly Martin,Société Générale,Cybersecurity,2024-06-13,2025-04-24,0.5,MSBI
Paris,115,Sénior,Kimberly Martin,Fraikin,Cybersecurity,2025-04-03,2025-05-17,0.5,MSBI
Paris,115,Sénior,Kimberly Martin,La Poste,Cybersecurity,2025-03-28,2025-04-15,0.5,MSBI
Tours,150,Junior,Brandon Pollard,congés,SAS,2024-05-22,2024-06-05,1.0,Data Integration
Tours,150,Junior,Brandon Pollard,Engie,SAS,2024-06-06,2025-04-06,0.4,Data Integration
Tours,150,Junior,Brandon Pollard,BPCE,SAS,2025-03-09,2026-01-14,0.6,Data Integration
Tours,150,Junior,Brandon Pollard,Orange,SAS,2025-11-15,2025-11-20,0.4,Data Integration
Tours,150,Junior,Brandon Pollard,Bouygues,SAS,2025-10-18,2026-07-01,0.6,Data Integration
Tours,150,Junior,Brandon Pollard,LVMH,SAS,2026-05-15,2026-10-07,0.4,Data Integration
Tours,150,Junior,Brandon Pollard,Dalkia,SAS,2026-08-04,2026-12-15,0.6,Data Integration
Tours,150,Junior,Brandon Pollard,DISPO ICE,SAS,2026-10-11,2027-09-27,0.4,Data Integration
Mtp,105,Expert,Angela Sosa,Club Med,Data Ing + Data S.,2023-10-11,2023-11-18,0.8,Data Management
Mtp,105,Expert,Angela Sosa,Dalkia,Data Ing + Data S.,2023-10-22,2023-12-21,0.2,Data Management
Mtp,105,Expert,Angela Sosa,Bouygues,Data Ing + Data S.,2023-10-24,2024-05-06,0.8,Data Management
Mtp,105,Expert,Angela Sosa,COVEA,Data Ing + Data S.,2024-04-14,2025-01-30,0.2,Data Management
Paris,150,Confirmé,Keith Morgan,LVMH,MsBI/BO,2023-08-30,2024-03-28,0.8,DSIA
Paris,150,Confirmé,Keith Morgan,Dalkia,MsBI/BO,2024-02-15,2024-03-05,0.2,DSIA
Paris,150,Confirmé,Keith Morgan,Engie,MsBI/BO,2023-12-20,2024-08-18,0.8,DSIA
Paris,150,Confirmé,Keith Morgan,DISPO ICE,MsBI/BO,2024-07-01,2024-07-04,0.2,DSIA
Paris,150,Confirmé,Keith Morgan,Société Générale,MsBI/BO,2024-05-16,2025-03-09,0.8,DSIA
Paris,150,Confirmé,Keith Morgan,COVEA,MsBI/BO,2025-01-21,2025-01-31,0.2,DSIA
Tours,170,Sénior,Samantha Owens,Bouygues,"Power BI, Azure, BO, Qlik",2024-06-18,2024-11-26,0.2,Data Integration
Tours,170,Sénior,Samantha Owens,DISPO ICE,"Power BI, Azure, BO, Qlik",2024-11-10,2025-10-07,0.8,Data Integration
Tours,170,Sénior,Samantha Owens,Fraikin,"Power BI, Azure, BO, Qlik",2025-08-14,2025-10-31,0.2,Data Integration
Tours,170,Sénior,Samantha Owens,COVEA,"Power BI, Azure, BO, Qlik",2025-09-13,2026-06-17,0.8,Data Integration
Tours,170,Sénior,Samantha Owens,Enedis,"Power BI, Azure, BO, Qlik",2026-03-28,2027-02-20,0.2,Data Integration
Tours,170,Sénior,Samantha Owens,BPCE,"Power BI, Azure, BO, Qlik",2027-01-04,2027-09-17,0.8,Data Integration
Tours,170,Sénior,Samantha Owens,Société Générale,"Power BI, Azure, BO, Qlik",2027-07-21,2028-04-25,0.2,Data Integration
Tours,170,Sénior,Samantha Owens,LVMH,"Power BI, Azure, BO, Qlik",2028-03-19,2028-04-05,0.8,Data Integration
Tours,115,Expert,Dr. Nicole Williams,Bouygues,Direction de projet,2023-11-05,2024-04-25,0.2,Cloud Azure
Tours,115,Expert,Dr. Nicole Williams,congés,Direction de projet,2024-04-26,2024-05-10,1.0,Cloud Azure
Tours,115,Expert,Dr. Nicole Williams,Engie,Direction de projet,2024-05-11,2024-05-29,0.3,Cloud Azure
Tours,115,Expert,Dr. Nicole Williams,Fraikin,Direction de projet,2024-04-01,2025-02-19,0.7,Cloud Azure
Tours,115,Expert,Dr. Nicole Williams,LVMH,Direction de projet,2024-12-18,2025-04-29,0.3,Cloud Azure
Tours,115,Expert,Dr. Nicole Williams,Enedis,Direction de projet,2025-03-16,2026-02-22,0.7,Cloud Azure
Tours,115,Expert,Dr. Nicole Williams,La Poste,Direction de projet,2026-02-04,2026-07-23,0.3,Cloud Azure
Tours,115,Expert,Dr. Nicole Williams,BPCE,Direction de projet,2026-05-31,2027-03-07,0.7,Cloud Azure
Tours,170,Confirmé,Ray Clements,DISPO ICE,SSIS,2024-01-10,2024-12-11,0.2,Data Management
Tours,170,Confirmé,Ray Clements,Enedis,SSIS,2024-09-30,2025-01-06,0.8,Data Management
Tours,170,Confirmé,Ray Clements,Fraikin,SSIS,2024-10-16,2025-09-23,0.2,Data Management
Paris,115,Expert,Katelyn Roberson,Enedis,Direction de projet,2024-04-30,2024-12-08,0.8,TALEND
Paris,115,Expert,Katelyn Roberson,La Poste,Direction de projet,2024-10-07,2024-12-14,0.2,TALEND
Paris,115,Expert,Katelyn Roberson,congés,Direction de projet,2024-12-15,2024-12-29,1.0,TALEND
Paris,115,Expert,Katelyn Roberson,Club Med,Direction de projet,2024-12-30,2025-10-21,1.0,TALEND
Paris,115,Expert,Katelyn Roberson,Orange,Direction de projet,2025-07-29,2026-03-12,0.0,TALEND
Mtp,105,Confirmé,Zoe Young,congés,SAS,2024-02-02,2024-02-16,1.0,DataViz
Mtp,105,Confirmé,Zoe Young,BPCE,SAS,2024-02-17,2024-07-16,0.1,DataViz
Mtp,105,Confirmé,Zoe Young,Enedis,SAS,2024-06-14,2025-02-05,0.9,DataViz
Mtp,105,Confirmé,Zoe Young,Bouygues,SAS,2024-12-28,2025-10-10,0.1,DataViz
Mtp,105,Confirmé,Zoe Young,Engie,SAS,2025-09-10,2026-07-19,0.9,DataViz
Mtp,105,Confirmé,Zoe Young,COVEA,SAS,2026-06-20,2026-09-27,0.1,DataViz
Mtp,105,Confirmé,Zoe Young,Fraikin,SAS,2026-08-02,2026-12-30,0.9,DataViz
Mtp,105,Confirmé,Zoe Young,LVMH,SAS,2026-12-04,2027-07-31,0.1,DataViz
Tours,100,Confirmé,Andrew Reid,congés,Data Ing + Data S.,2023-11-03,2023-11-17,1.0,Cloud Azure
Tours,100,Confirmé,Andrew Reid,DISPO ICE,Data Ing + Data S.,2023-11-18,2024-09-23,0.9,Cloud Azure
Tours,100,Confirmé,Andrew Reid,Enedis,Data Ing + Data S.,2024-08-14,2025-06-08,0.1,Cloud Azure
Tours,100,Confirmé,Andrew Reid,La Poste,Data Ing + Data S.,2025-03-19,2025-06-29,0.9,Cloud Azure
Tours,100,Confirmé,Andrew Reid,Société Générale,Data Ing + Data S.,2025-05-14,2025-06-11,0.1,Cloud Azure
Tours,100,Confirmé,Andrew Reid,LVMH,Data Ing + Data S.,2025-05-21,2025-05-31,0.9,Cloud Azure
Tours,100,Confirmé,Andrew Reid,BPCE,Data Ing + Data S.,2025-04-27,2026-02-12,0.1,Cloud Azure
Tours,100,Confirmé,Andrew Reid,Fraikin,Data Ing + Data S.,2026-01-19,2026-03-14,0.9,Cloud Azure
Tours,100,Confirmé,Robert Fuentes,Bouygues,Data Ing + Data S.,2023-09-19,2024-06-08,0.5,ODI
Tours,100,Confirmé,Robert Fuentes,Fraikin,Data Ing + Data S.,2024-04-11,2025-01-03,0.5,ODI
Tours,100,Confirmé,Robert Fuentes,Club Med,Data Ing + Data S.,2024-11-30,2024-11-30,0.5,ODI
Tours,100,Confirmé,Robert Fuentes,Dalkia,Data Ing + Data S.,2024-11-03,2025-08-18,0.5,ODI
Paris,100,Junior,David Berry PhD,LVMH,SAS,2023-09-22,2023-10-10,0.5,Data Management
Paris,100,Junior,David Berry PhD,La Poste,SAS,2023-08-21,2024-05-21,0.5,Data Management
Paris,100,Junior,David Berry PhD,congés,SAS,2024-05-22,2024-06-05,1.0,Data Management
Paris,100,Junior,David Berry PhD,Club Med,SAS,2024-06-06,2024-11-24,0.9,Data Management
Paris,100,Junior,David Berry PhD,Orange,SAS,2024-09-25,2025-02-12,0.1,Data Management
Paris,100,Junior,David Berry PhD,BPCE,SAS,2024-12-06,2025-03-01,0.9,Data Management
Paris,100,Junior,David Berry PhD,Enedis,SAS,2025-01-28,2025-10-04,0.1,Data Management
Paris,115,Sénior,Eric Woods,Engie,Datastage,2024-03-24,2024-08-24,0.2,TALEND
Paris,115,Sénior,Eric Woods,LVMH,Datastage,2024-06-18,2024-12-27,0.8,TALEND
Paris,115,Sénior,Eric Woods,Dalkia,Datastage,2024-10-05,2024-10-16,0.2,TALEND
Paris,115,Sénior,Eric Woods,Bouygues,Datastage,2024-09-09,2025-04-23,0.8,TALEND
Paris,115,Sénior,Eric Woods,DISPO ICE,Datastage,2025-03-14,2025-06-30,0.2,TALEND
Paris,115,Sénior,Eric Woods,Société Générale,Datastage,2025-06-12,2025-07-28,0.8,TALEND
Tours,105,Sénior,Kristin Clark,congés,Azure,2023-09-13,2023-09-27,1.0,DataViz
